ID,IMAGE_URL,NAME,SKU,CATEGORY,COLOR,SIZE,WEIGHT,DESCRIPTION,PRICE,BRAND
P_43503124,"https://assets.kmart.com.au/transform/dfbe3a13-50a7-4eea-ac92-edb83dc8cf43/43503124-1?io=transform:extend,width:580,height:725",Original Squishmallows 2 Pack Ordo Sonic Kids Battery Brush Heads - Wanda,43503124,Dental & Oral Care,MULTI,One Size,0.0675,"The Ordo Sonic Kids Battery Brush Head is expertly designed to be gentle on young teeth and gums while effectively removing stubborn plaque.Its slim design helps to clean hard-to-reach areas, while the soft, rounded bristles are kinder to enamel.Compatible with the Sonic Kids Battery Toothbrush, this brush head delivers sonic pulses to enhance plaque removal and promote a healthy smile. Each pack comes with two replacement brush heads.Product DetailsSuitable for ages: 4+ yearsIncludes 2 x brush heads2 packDirections for use:&nbsp;Before first use, rinse the brush head under waterTwist and push to attach the brush head, ensuring that the bristles align with the front of the handleApply a pea-sized amount of fluoride toothpaste and gently brush for two minutes, ensuring you cover all surfaces of the teethRinse the brush head thoroughly after each useFor optimal oral health, dentists recommend replacing the brush head every three months or sooner if bristles become frayedDimensions/Size: ",15,Sonic
P_43504534,"https://assets.kmart.com.au/transform/a7675ffc-77d2-4b57-917a-9eb4a387e671/43504534-1?io=transform:extend,width:580,height:725",Zuru Fuggler Funny Ugly Monster: Vacay Vibes - Assorted,43504534,Miscellaneous Action Figures,Multi,One Size,0.756,"*Each sold separatelyWith all the Fugglers fouling up the world, we think taking a holiday is a great idea. Unfortunately, so do they. These feral Fugglers are in vacay mode, stashing away in your suitcase and determined to get some R&amp;R on your dime. Our 23cm Fugglers are the perfect size and made from super soft plush that goes horrifically well with its Human-like Teeth. Make sure to check your Fuggler's rarity by checking for their rare 'butt-on' holes! There are eleven Vacay Vibes Fugglers to collect!Product DetailsSuitable for ages:&nbsp;4+ yearsIncludes only 1 Zuru Fuggler Funny Ugly Monster: Vacay VibesDimensions/Size:&nbsp;Pack size: 24cm (H) x 17.5cm (W) x 6.5cm (D)Plush toy: 22.86cm (H) / 9-inch (H)Material: FabricFeaturesPeculiar plush: Our 23cm Fugglers are the perfect size and made from super soft plush. Beware, they will still ruin your life!Rare butt-on hole: 1/24 Fugglers have a rare Butt-on hole! Will you find the rare Fug?Human-like teeth: Each Fuggler features a ",5,Zuru
P_S168884,"https://assets.kmart.com.au/transform/2e304e15-6941-48c6-b314-ae3b7d4061a7/73199588-1?io=transform:fill,width:580,height:725",Hi-Visibility Reflective Heavy Duty Vest,73199588,Mens Work Tops and Hi Vis Shirts,Yellow,S,0.375,"MaterialPolyesterFeaturesReflective tapeWater repellent outerPolar fleece liningHigh necklineZip front closure2 front welt pockets with zip closureCompliant with AS 4602.1: 2024 High-Visibility Safety Garments Class Day/ NightFit and Model SizeThe model featured is wearing size a Size MCare InstructionsWarm machine wash with similar coloursDo not bleachDo not tumble dryWarm ironDo not dry-cleanAdditional InformationWarning: This garment is for day and night use. Replace this garment if permanently stained, faded or damaged. Follow usage instructions as per the care label.",20,
P_43270569,"https://assets.kmart.com.au/transform/6631932d-6576-4db8-b617-c71ae323dae8/43270569-1?io=transform:extend,width:580,height:725",Handgrip Strength Trainer,43270569,Strength Training,Multi,One Size,0.132,"Improve your grip strength and enhance your overall performance with this Handgrip Strength Trainer, perfect for athletes and fitness enthusiasts.Product DetailsDimensions/Size: 15cm (H) x 10cm (W) x 2.2cm (D)Material: Polypropylene (PP), thermoplastic rubber (TPR) and steelFeaturesHelps build hand and forearm strengthAdjustable tensionRep counter on handleAdditional InformationWarning: Consult your physician before engaging in any exercise program. Always check equipment and accessories before use. Follow usage instructions carefully.",6,
P_43471812,"https://assets.kmart.com.au/transform/69b5300c-a44d-473d-b6d9-c23810438bd6/43471812-1?io=transform:extend,width:580,height:725",Custom Storage Single System,43471812,Hooks & Hanger Solutions,White,One Size,4.9875,"The Custom Storage Single System offers a versatile solution for organising any space. With adjustable components, it is perfect for creating a tailored storage setup in bedrooms, garages, or laundry rooms.Product DetailsAccessories not includedIncludes 2 x rails, 2 x shelves and 4 x bracketsDimensions/Size:Product dimensions: 185cm (H) x 66.6cm (W) x 35.5cm (D)Box dimensions: 5.5cm (L) x 93.5cm (H) x 35cm (W)Material: Steel, coating and stainless steelMaximum weight capacity: 20kg (each shelf with hanging rail)Assembly: RequiredMore than 1 person assembly requiredProduct weight: 5kgColour: WhiteFeaturesWall-mounted storage system suitable for your wardrobe or laundry storageCombine with accessories available to personalise your storage needsHelps you organise your space with hanging and shelving storageDesigned to easily remove or add brackets to your systemAdditional InformationSuitable for indoor and domestic use onlyInstruction ManualInstructional VideoCare instructions: Clean acco",15,
P_S154816,"https://assets.kmart.com.au/transform/a7ce8d6c-a328-4b2b-8bdd-39eccc91e9dc/71042640-1?io=transform:fill,width:580,height:725",Flat Buckle Web Belt,71042626,Mens Belts,Black,30,0.0375,Product DetailsMaterial:&nbsp;Canvas and polyesterDimensions/Size:Size 30: 100cm (L) x 3.8cm (W)Size 32: 105cm (L) x 3.8cm (W)Size 34: 110cm (L) x 3.8cm (W)Size 36: 115cm (L) x 3.8cm (W)Size 38: 120cm (L) x 3.8cm (W)Size 40: 125cm (L) x 3.8cm (W)Size 42: 130cm (L) x 3.8cm (W)Size 44: 135cm (L) x 3.8cm (W)FeaturesWebbed designFlat buckle closure,10,
P_41439357,"https://assets.kmart.com.au/transform/8a941e2f-fc54-409a-b720-c2e6e46954bc/41439357-1?io=transform:extend,width:580,height:725",2 Pack Mirabella E14 40W Tubular Dimmable Clear Bulbs,41439357,Globes & Light Bulbs,Clear,Miscellaneous,0.03375,Add a warm glow to your living space with these bright tubular light globes.Product Details2 packDimensions/Size:&nbsp;2.5cm (L) x 8.5cm (H) x 2.5cm (W)Power source:&nbsp;40WGlobe type: E14 Small Edison screw globeColour: ClearFeaturesTubular shapeDimmable,3,Mirabella
P_39249685,"https://assets.kmart.com.au/transform/9a157c09-62a4-4483-9d63-f1c9473dcb27/39249685-1?io=transform:extend,width:580,height:725",Palmer's Cocoa Butter Formula Moisturising Body Oil 250ml - Vitamin E,39249685,Face and Body Moisturiser,N/A,Miscellaneous,0.105,"Palmer's® Cocoa Butter Formula Moisturising Body Oil is a light oil specially formulated with intensively moisturising pure Cocoa Butter and Vitamin E for a radiant, healthy glow and to hydrate and soften skin. Cocoa Butter: Naturally harvested from cocoa beans, cocoa butter is a rich, nutrient-packed super ingredient loaded with antioxidant CMPs (Cocoa Mass Polyphenols) for superior skincare and moisture barrier protection.Product DetailsNet volume: 250ml /&nbsp;/8.5fl oz.Directions for use:After shower or bath: Apply to damp skin to lock in moisture.Bath oil: Add 1-2 capfuls to warm water for soothing spa bath.Massage oil:&nbsp;Warm oil in hands to apply to dry skin as a massage oil for an instant radiance boost.Ingredients: Glycine Soja (Soybean) Oil, Isopropyl Myristate, Carthamus Tinctorius (Safflower) Seed Oil, Sesamum Indicum (Sesame) Seed Oil, PEG-40 Sorbitan Peroleate, Theobroma Cacao (Cocoa) Seed Butter, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Fragrance (Parfum), ",11,Palmer's
P_41492079,"https://assets.kmart.com.au/transform/b55383b5-b57e-4043-b176-a4fcc3203f28/41492079-1?io=transform:extend,width:580,height:725",16 Pack Black Snagless Elastics,41492079,Hair Ties,Black,Miscellaneous,0.0125,"Hair-friendly and snagless, these elastics will hold your ponytail in place without causing too much damage to your beautiful tresses.Product Details16 packMaterial: Polyester and elastaneColour: BlackFeaturesNo metal partsAdditional InformationWarning: Choking hazard. Small parts. Follow usage instructions carefully.",4,
P_41492093,"https://assets.kmart.com.au/transform/6c226749-7a2a-4405-b300-f5410cceb888/41492093-1?io=transform:extend,width:580,height:725",16 Pack Blonde Snagless Elastics,41492093,Hair Ties,Miscellaneous,Miscellaneous,0.0125,"Hair-friendly and snagless, these elastics will hold your ponytail in place without causing too much damage to your beautiful tresses.Product Details16 packMaterial: Polyester and elastaneColour: BlondeFeaturesNo metal partsAdditional InformationWarning: Choking hazard. Small parts. Follow usage instructions carefully.",4,
P_S155513,"https://assets.kmart.com.au/transform/5cae14cd-ef6e-4be2-8a7c-de6057a26e75/71135212-1?io=transform:fill,width:580,height:725",Senior T-Bar School Shoes,71135144,Kids School Shoes,Black,11 JNR,0.375,Product DetailsSuitable for: KidsMaterial:Upper: LeatherLining and outsole: SyntheticFeaturesT-bar designPunching detailRemovable in sock for dual fit to extend the life of the shoeAdjustable strap with buckle closureRound toe,24,
P_43529506,"https://assets.kmart.com.au/transform/03afef00-10f4-442f-acb2-849c7275e0c5/43529506-1?io=transform:extend,width:580,height:725",Focus: 150 Little Ways To Make A Big Change - Book,43529506,Health & Wellness Books,Miscellaneous,Miscellaneous,0.132,"'Productivity is never an accident.'&nbsp;This gorgeous little book looks good enough to eat - or at least consume the words of wisdom within. Over 150 inspirational tips and quotes inside show the way to a living caring, confident, mindful and happy life.&nbsp;Get Focus and learn to be more productive and get more out of your day.Also available in the series: Gratitude, Confidence, Anxiety-Free.Number of pages:&nbsp;192 pagesBook cover:&nbsp;Hardback",5,
P_43455720,"https://assets.kmart.com.au/transform/1cd9671e-7150-474e-997b-74a72e767738/43455720-1?io=transform:extend,width:580,height:725",Plush Blanket - Grey,43455720,Baby Blankets,Grey,One Size,1.4375,Let your little munchkin feel cosy and warm tucked under this Plush Blanket that provides the perfect warmth.Product DetailsMaterial:&nbsp;PolyesterDimensions/Size:&nbsp;90cm (L) x 90cm (W)Made in IndiaColour:&nbsp;GreyFeaturesTexturedPlush detailAdditional InformationCare instructions:&nbsp;Machine wash according to instructions on the care label,10,
P_43383238,"https://assets.kmart.com.au/transform/e1ccad5e-52bd-4fe9-a766-a29465fd07ac/43383238-1?io=transform:extend,width:580,height:725",Remy Reversible Cotton Rich Quilt Cover Set - Queen Bed,43383238,Quilt Cover Sets,Green,Queen Bed,0.92,Product size and bed size shown in image are for illustration purposes only. Please refer to the description for actual product size.Upgrade your bedroom decor with this&nbsp;Remy Reversible Cotton Rich Quilt Cover Set -&nbsp;a perfect blend of style and comfort.Product DetailsAccessories not includedIncludes 1 x quilt cover and 2 x pillowcasesMaterial: Cotton and polyesterDimensions/Size:Quilt cover: 210cm (L) x 210cm (W)Pillowcases: 74cm (L) x 48cm (W)Queen bedMade in PakistanColour: White and greenFeaturesCheckered printReversibleMade partly with recycled polyesterCare InstructionsWash before useWarm machine wash with similar coloursDo&nbsp;not bleachMay be tumble dried warmWarm iron if requiredDo not dryclean,16,
P_43261178,"https://assets.kmart.com.au/transform/24d8bd75-7db4-4610-8aba-7acdaf3662a6/43261178-1?io=transform:extend,width:580,height:725",28 Piece Modelling Clay Art Tub,43261178,Kids Crafting,Multi,One Size,1.188,"Kids can create unique masterpieces with this modelling clay art tub -&nbsp;perfect for a fun and engaging playtime.Product DetailsSuitable for ages: 3+ yearsIncludes 18 x coloured paper and 10 x model clay tubs28 piecesNet weight:Model clay tub: 40g (Each)Dimensions/Size: 21.5cm (H) x 18cm (W) x 13.5cm (D)FeaturesModelling clayAdditional InformationAdult supervision is recommendedNote: Wash your hands before and after useNote: All art materials like clay, etc. cause stains. Always protect clothes, carpet, work surface, furniture and other objects. Always use a protective cover to prevent stains.Caution: Do not oven bake.Warning: Choking hazard. Small parts. Follow usage instructions carefully",10,
P_42857600,"https://assets.kmart.com.au/transform/b306c3e5-f6d8-44b4-9a14-c547f26fbc67/42857600-1?io=transform:extend,width:580,height:725",Transformers Rescue Bots Academy - Academy Rescue Team 4.5 inch Action Figure Set,42857600,Miscellaneous Action Figures,Multi,One Size,1.8,"The new recruits are learning the importance of teamwork and what it means to be a hero at the Transformers Rescue Bots Academy! Kids ages 3 and up will love pretending to save the day alongside their favorite Rescue Bots recruits with this Transformers toy set, featuring iconic characters from the Transformers Rescue Bot Academy animated TV series!Imagine exciting adventures with the Hot Shot, Whirl the Flight-Bot, Wedge the Construction-Bot, and Hoist action figures. Each 4.5-inch toy robot is designed with Easy 2 Do conversion, so kids can convert them from robots to vehicles and back again with 1 easy step! Imagine racing in for a courageous rescue mission with this exciting Rescue Bots 4-pack of figures! Also look for other Playskool Heroes Transformers Rescue Bots figures to build a rescue team.Product DetailsSuitable for ages: 3+ yearsIncludes 4 iconic rescue bots academy characters:Hot ShotWhirl the Flight-BotWedge the Construction BotHoist action figuresDimensions/Size: 4.5-in",49,
